year,month,day,state,state_code,magnitude,injuries,fatalities,start_latitude,start_longitude,end_latitude,e_longitude,track_length_miles,track_width_yards,states_affected,fc
2000,8,30,CA,6,0,0,0,33,-115.07,33,-115.07,3,50,1,0
2000,8,31,LA,22,0,0,0,30.85,-90.18,30.85,-90.18,0.2,20,1,0
2000,8,31,LA,22,0,0,0,29.67,-90.72,29.67,-90.72,0.1,20,1,0
2000,8,31,NV,32,1,0,0,37.6,-115.23,37.6,-115.23,1,0,1,0
2000,8,2,FL,12,0,0,0,26.33,-80.98,26.33,-80.98,0.1,10,1,0
2000,8,3,SC,45,0,0,0,32.77,-79.78,32.78,-79.77,0.1,20,1,0
2000,8,3,ID,16,0,0,0,43.53,-116.22,43.53,-116.22,0,0,1,0
2000,8,3,ID,16,0,0,0,43.5,-116.22,43.5,-116.22,0.1,10,1,0
2000,8,3,ID,16,0,0,0,43.57,-116.28,43.57,-116.28,0.1,10,1,0
2000,8,3,ID,16,0,0,0,43.77,-116.27,43.77,-116.27,0.1,10,1,0
2000,8,4,SD,46,0,0,0,45.03,-99.13,45.03,-99.13,0.1,30,1,0
2000,8,5,SD,46,1,0,0,43.72,-98.07,43.72,-98.07,0.2,100,1,0
2000,8,5,WI,55,0,0,0,42.77,-89.33,42.77,-89.33,0.1,20,1,0
2000,8,6,OH,39,1,4,0,40.87,-82.3,40.87,-82.3,3,70,1,0
2000,8,7,SD,46,1,0,0,43.55,-98.08,43.55,-98.07,1,100,1,0
2000,8,7,ND,38,0,0,0,48.93,-102.17,48.9,-101.87,6,30,1,0
2000,8,7,SD,46,1,0,0,43.08,-98.17,43.08,-98.17,0.3,100,1,0
2000,8,7,ND,38,0,0,0,48.72,-101.47,48.67,-101.32,6,60,1,0
2000,8,7,MN,27,1,0,0,43.68,-95.18,43.68,-95.18,2,200,1,0
2000,8,7,MN,27,1,0,0,43.78,-95,43.78,-95,1,100,1,0
2000,8,7,MN,27,1,0,0,43.78,-95,43.78,-95,1,100,1,0
2000,8,7,MN,27,1,0,0,43.73,-95.12,43.73,-95.12,1,200,1,0
2000,8,7,MN,27,1,0,0,44.05,-95.2,44.05,-95.2,1,100,1,0
2000,8,9,VA,51,0,0,0,38.8,-78.58,38.8,-78.58,0.2,10,1,0
2000,8,9,VA,51,1,0,0,38.38,-78.25,38.38,-78.25,0.5,50,1,0
2000,8,9,ME,23,2,0,0,44.83,-69.67,44.83,-69.67,3,500,1,0
2000,8,9,OH,39,0,0,0,41.67,-81.33,41.67,-81.33,1,50,1,0
2000,8,9,OH,39,1,0,0,38.77,-82.88,38.73,-82.83,2,50,1,0
2000,8,9,OH,39,1,0,0,38.52,-82.32,38.5,-82.3,2.7,80,2,0
2000,8,9,OH,39,1,0,0,38.52,-82.32,38.5,-82.3,2.2,80,2,0
2000,8,9,WV,54,1,0,0,38.52,-82.32,38.52,-82.3,0.5,70,2,0
2000,8,9,WV,54,0,0,0,38.52,-81.9,38.52,-81.9,0.3,50,1,0
2000,8,9,WV,54,1,0,0,38.23,-82.22,38.23,-82.17,1.5,100,1,0
2000,9,10,MT,30,0,0,0,48.42,-114.33,48.42,-114.33,2,0,1,0
2000,9,11,IL,17,0,0,0,40.75,-90.37,40.72,-90.35,0.5,70,1,0
2000,9,13,IA,19,0,0,0,43,-94.8,43,-94.8,0.2,20,1,0
2000,9,15,NY,36,1,0,0,41.07,-72.42,41.07,-72.42,0.1,20,1,0
2000,9,16,FL,12,0,0,0,26.35,-80.08,26.35,-80.08,0.4,10,1,0
2000,9,16,FL,12,1,0,0,26.17,-80.25,26.17,-80.25,1,30,1,0
2000,9,16,FL,12,0,0,0,26.52,-80.03,26.52,-80.03,0.3,10,1,0
2000,9,17,FL,12,1,0,0,26.45,-81.98,26.7,-82.15,18,20,1,0
2000,9,17,FL,12,1,0,0,26.45,-82.02,26.63,-82.1,14,60,1,0
2000,9,17,FL,12,0,0,0,26.9,-82.1,27.23,-81.97,18,0,1,0
2000,9,17,FL,12,0,0,0,27.3,-81.37,27.5,-81.55,17,0,1,0
2000,9,17,FL,12,0,0,0,25.98,-80.15,25.98,-80.15,0.2,20,1,0
2000,9,17,FL,12,0,0,0,29.07,-80.93,29.07,-80.93,0.5,80,1,0
2000,9,18,SC,45,1,0,0,33.32,-79.3,33.32,-79.3,0.3,30,1,0
2000,9,18,NC,37,0,0,0,34.77,-77.1,34.77,-77.15,0.1,50,1,0
2000,9,20,OH,39,4,100,1,39.65,-83.98,39.73,-83.88,9,500,1,0
2000,9,20,OH,39,2,1,0,41.25,-82.7,41.3,-82.62,2.5,100,1,0
2000,9,20,OH,39,2,2,0,40.13,-82.83,40.27,-82.48,21,100,1,0
2000,9,20,OH,39,1,0,0,40.4,-82.48,40.4,-82.48,10,70,1,0
2000,9,21,CO,8,1,0,0,38.47,-102.28,38.4,-102.08,12,100,1,0
2000,9,22,FL,12,0,0,0,29.88,-84.4,29.88,-84.4,0.3,30,1,0
2000,9,22,FL,12,1,0,0,29.8,-84.88,29.82,-84.88,0.3,50,1,0
2000,9,22,FL,12,0,0,0,30.1,-84.48,30.1,-84.48,0.3,30,1,0
2000,9,22,FL,12,1,0,0,30.25,-84.32,30.28,-84.33,1.5,60,1,0
2000,9,22,GA,13,0,0,0,31.62,-82.73,31.52,-82.65,0.5,10,1,0
2000,9,22,FL,12,0,0,0,30.42,-83.97,30.42,-83.97,0.3,20,1,0
2000,9,22,FL,12,0,0,0,30.32,-84.02,30.33,-84,1,40,1,0
2000,9,22,FL,12,0,0,0,30.5,-83.68,30.5,-83.68,0.3,20,1,0
2000,9,22,GA,13,1,0,0,31.6,-83.33,31.63,-83.3,2,50,1,0
2000,9,22,GA,13,0,0,0,32.9,-81.85,32.93,-81.87,1,100,1,0
2000,9,22,SC,45,1,1,0,33.08,-81.48,33.08,-81.47,1,350,1,0
2000,9,22,SC,45,2,5,1,33.08,-81.48,33.12,-81.43,4.8,400,1,0
2000,9,22,SC,45,1,0,0,33.32,-81.15,33.32,-81.15,1,100,1,0
2000,9,23,OH,39,0,0,0,39.77,-82.95,39.77,-82.95,0.1,20,1,0
2000,9,23,OH,39,0,0,0,39.72,-82.6,39.72,-82.6,0.5,50,1,0
2000,9,23,OH,39,1,0,0,39.72,-82.4,39.72,-82.4,0.2,50,1,0
2000,9,25,SC,45,0,0,0,33.52,-81.97,33.52,-81.95,0.3,40,1,0
2000,9,1,ID,16,0,0,0,43.55,-113.18,43.55,-113.18,2,10,1,0
2000,9,1,CO,8,0,0,0,40.63,-104.4,40.63,-104.4,0.1,20,1,0
2000,9,2,MS,28,0,0,0,30.43,-89.08,30.43,-89.08,0.2,20,1,0
2000,9,2,MS,28,0,0,0,30.38,-89.08,30.38,-89.08,0.2,20,1,0
2000,9,6,FL,12,0,0,0,30.25,-81.55,30.25,-81.55,0.1,0,1,0
2000,9,6,FL,12,0,0,0,30.25,-81.77,30.25,-81.77,0.1,0,1,0
2000,9,8,UT,49,0,0,0,37.82,-112.43,37.82,-112.43,2,20,1,0
2000,9,8,CO,8,1,0,0,38.93,-108.28,38.93,-108.27,0.4,40,1,0
2000,9,8,UT,49,0,0,0,38.77,-109.78,38.82,-109.67,2,30,1,0
2000,9,9,FL,12,0,0,0,27.45,-82.62,27.45,-82.62,0.1,0,1,0
2001,10,10,MO,29,1,5,0,37.2,-93.3,37.2,-93.3,0.5,100,1,0
2001,10,11,TX,48,2,0,0,29.7,-95.2,29.7,-95.2,3.5,100,1,0
2001,10,11,TX,48,0,0,0,29.67,-95.02,29.67,-95.02,0.2,25,1,0
2001,10,11,TX,48,0,0,0,30.18,-94.52,30.2,-94.52,1,10,1,0
2001,10,11,LA,22,0,0,0,31.2,-93.35,31.2,-93.35,0.5,10,1,0
2001,10,11,LA,22,0,0,0,32.37,-91.03,32.53,-90.88,0.7,30,2,0
2001,10,11,LA,22,0,0,0,32.37,-91.03,32.37,-91.03,0.2,30,2,0
2001,10,11,MS,28,0,0,0,32.53,-90.88,32.53,-90.88,0.5,30,2,0
2001,10,11,MS,28,0,0,0,32.9,-90.2,32.9,-90.2,0.5,30,1,0
2001,10,11,MS,28,0,0,0,32.95,-89.77,32.95,-89.77,1,40,1,0
2001,10,11,LA,22,0,0,0,30.45,-90.67,30.45,-90.67,0.2,10,1,0
2001,10,11,LA,22,1,0,0,29.63,-89.7,29.63,-89.7,0.5,30,1,0
2001,10,12,TX,48,0,0,0,30.13,-94.3,30.15,-94.28,2.5,10,1,0
2001,10,12,TX,48,0,0,0,30.28,-94.17,30.28,-94.17,0.5,10,1,0
2001,10,12,TX,48,0,0,0,30.32,-94.07,30.32,-94.07,0.5,10,1,0
2001,10,12,TX,48,0,0,0,30.08,-94.88,30.05,-94.88,2,50,1,0
2001,10,12,TX,48,2,1,0,33.15,-97.65,33.15,-97.6,2.5,440,1,0
2001,10,12,TX,48,2,1,0,33.23,-97.6,33.3,-97.53,9,590,1,0
2001,10,12,TX,48,1,0,0,31.6,-97.55,31.65,-97.53,1.5,75,1,0
2001,10,12,TX,48,2,0,0,31.68,-97.45,31.68,-97.45,4.2,150,1,0
2001,10,12,TX,48,0,0,0,31.65,-97.52,31.65,-97.5,2,50,1,0
2001,10,12,TX,48,1,0,0,33.15,-96.9,33.15,-96.9,0.1,50,1,0
2001,10,12,TX,48,3,5,0,30.25,-98.67,30.27,-98.65,2.5,400,1,0
2001,10,12,TX,48,0,0,0,29.38,-99.47,29.38,-99.47,0.5,100,1,0
2001,10,12,TX,48,2,0,0,31.75,-97.17,31.8,-97.08,6.2,150,1,0
2001,10,12,TX,48,1,0,0,31.82,-97.02,31.82,-97.02,0.7,50,1,0
2001,10,12,TX,48,1,0,0,29.05,-99.3,29.02,-99.27,3,200,1,0
2001,10,12,TX,48,2,25,0,29.37,-99.17,29.35,-99.15,1.2,500,1,0
2001,10,12,TX,48,1,0,0,30.67,-96.38,30.67,-96.37,1,50,1,0
2001,10,13,TX,48,1,0,0,30.93,-95.28,30.93,-95.28,0.5,30,1,0
2001,10,13,TX,48,1,0,0,30.85,-95.17,30.85,-95.17,0.3,25,1,0
2001,10,13,TX,48,1,0,0,30.05,-94.13,30.07,-94.12,2,15,1,0
2001,10,13,LA,22,1,0,0,30.75,-93.53,30.75,-93.53,0.5,10,1,0
2001,10,13,AL,1,1,0,0,30.52,-87.9,30.52,-87.9,0.1,30,1,0
2001,10,13,AL,1,0,0,0,30.57,-87.9,30.57,-87.9,0.1,20,1,0
2001,10,13,MS,28,0,0,0,32.15,-90.13,32.15,-90.13,0.2,30,1,0
2001,10,13,LA,22,1,0,0,30.23,-92.27,30.23,-92.27,0.5,10,1,0
2001,10,13,MS,28,0,0,0,32.25,-90.17,32.25,-90.17,0.2,30,1,0
2001,10,13,LA,22,1,0,0,30.03,-92.13,30.03,-92.13,0.5,10,1,0
2001,10,13,MS,28,0,0,0,31.75,-90.65,31.75,-90.65,0.2,30,1,0
2001,10,13,MS,28,0,0,0,31.55,-90.5,31.55,-90.48,1,40,1,0
2001,10,13,MS,28,0,0,0,31.33,-89.83,31.33,-89.83,0.2,25,1,0
2001,10,13,AL,1,0,0,0,30.28,-87.68,30.28,-87.68,0.2,30,1,0
2001,10,13,AL,1,3,0,0,30.42,-87.68,30.42,-87.68,1,440,1,0
2001,10,13,MS,28,0,0,0,31.42,-89.55,31.42,-89.55,0.2,25,1,0
2001,10,13,AL,1,1,0,0,32.1,-87.77,32.22,-87.75,7.1,450,1,0
2001,10,13,AL,1,0,0,0,30.42,-87.68,30.42,-87.68,0.2,30,1,0
2001,10,13,AL,1,2,0,0,30.55,-87.72,30.55,-87.72,0.7,200,1,0
2001,10,13,MS,28,0,0,0,31.5,-89.32,31.5,-89.32,0.2,25,1,0
2001,10,13,MS,28,0,0,0,31.7,-89.13,31.7,-89.13,0.2,25,1,0
2001,10,13,AL,1,1,0,0,32.45,-87.52,32.47,-87.52,1.5,50,1,0
2001,10,13,AL,1,0,0,0,30.68,-87.9,30.68,-87.9,0.3,30,1,0
2001,10,13,MS,28,0,0,0,32.18,-88.82,32.18,-88.82,0.2,30,1,0
2001,10,13,MS,28,0,0,0,32.38,-88.73,32.38,-88.73,0.3,25,1,0
2001,10,13,MS,28,1,0,0,33.5,-88.37,33.5,-88.37,0.2,30,1,0
2001,10,13,FL,12,1,0,0,30.63,-87.03,30.63,-87.03,0.5,50,1,0
2001,10,13,FL,12,0,0,0,30.42,-87.22,30.42,-87.22,2,200,1,0
2001,10,13,LA,22,0,0,0,29.35,-89.53,29.35,-89.53,0.3,20,1,0
2001,10,13,FL,12,1,0,0,30.7,-86.07,30.7,-86.07,1,100,1,0
2001,10,13,FL,12,1,0,0,30.63,-85.48,30.7,-85.5,2.7,100,1,0
2001,10,13,FL,12,1,0,0,29.67,-84.92,29.67,-84.92,0.2,50,1,0
2001,10,23,MO,29,1,1,0,38.3,-92.7,38.3,-92.58,15.5,300,1,0
2001,10,23,MO,29,0,0,0,37.95,-92.27,37.95,-92.25,0.5,75,1,0
2001,10,24,IL,17,0,0,0,39.88,-88.75,39.88,-88.75,0.1,20,1,0
2001,10,24,IL,17,2,0,0,40.03,-88.58,40.05,-88.55,1.8,300,1,0
2001,10,24,IL,17,1,2,0,40.15,-88.3,40.17,-88.28,1,100,1,0
2001,10,24,IL,17,1,0,0,38.02,-89.62,38,-89.58,2,70,1,0
2001,10,24,IN,18,0,0,0,40.45,-87.38,40.45,-87.38,0.1,50,1,0
2001,10,24,IN,18,2,0,1,41.43,-86.9,41.67,-86.48,35,1760,1,0
2001,10,24,IL,17,0,0,0,38.18,-88.37,38.18,-88.35,0.5,50,1,0
2001,10,24,MI,26,0,0,0,43.3,-83.92,43.3,-83.92,0.1,30,1,0
2001,10,24,MO,29,1,0,0,37.03,-89.4,37.02,-89.35,2.5,50,1,0
2001,10,24,IN,18,3,2,1,41.62,-86.43,42.08,-85.65,47,1320,2,0
2001,10,24,IN,18,3,2,1,41.62,-86.43,41.75,-86.3,15,1320,2,0
2001,10,24,IN,18,1,0,0,41.7,-86.12,41.73,-86,5.4,50,1,0
2001,10,24,IN,18,2,3,0,41.65,-86.13,41.68,-86.05,4.6,1320,1,0
2001,10,24,MI,26,1,0,0,41.75,-86.25,42.08,-85.65,32,440,2,0
2001,10,24,IN,18,1,14,0,41.18,-86.08,41.5,-85.38,39,150,1,0
2001,10,24,IN,18,0,0,0,38.5,-87.28,38.5,-87.28,0.3,40,1,0
2001,10,24,MI,26,1,1,0,41.77,-85.67,41.82,-85.63,4,400,1,0
2001,10,24,IN,18,2,0,0,41.45,-85.25,41.55,-85.02,12.5,440,1,0
2001,10,24,MI,26,1,0,0,41.95,-85.35,42.02,-85.32,5,400,1,0
2001,10,24,IN,18,1,0,0,38.83,-86.6,38.83,-86.6,0.2,50,1,0
2001,10,24,MI,26,1,0,0,41.75,-84.55,41.78,-84.53,2,60,1,0
2001,10,24,OH,39,3,0,0,40.85,-84.32,41.15,-83.9,32,440,1,0
2001,10,24,MI,26,1,0,0,42.65,-83.78,42.78,-83.48,14,100,1,0
2001,10,24,MI,26,1,0,0,43.5,-83.75,43.6,-83.63,7,100,1,0
2001,10,24,TN,47,0,0,0,35.9,-87,35.9,-87,0.2,10,1,0
2001,10,24,TN,47,0,0,0,36.02,-86.58,36.02,-86.58,0.1,6,1,0
2001,10,24,TN,47,2,0,0,35.5,-86.07,35.5,-86.07,0.2,20,1,0
2001,10,25,FL,12,0,1,0,28.32,-80.72,28.32,-80.72,0.3,40,1,0
2001,10,9,OK,40,0,0,0,35.33,-99.75,35.37,-99.73,1,50,1,0
2001,10,9,OK,40,0,0,0,35.33,-99.77,35.33,-99.77,0.1,25,1,0
2001,10,9,OK,40,0,0,0,35.37,-99.73,35.4,-99.7,4.5,200,1,0
2001,10,9,OK,40,0,0,0,35.38,-99.68,35.38,-99.68,0.1,25,1,0
2001,10,9,OK,40,1,0,0,35.42,-99.58,35.47,-99.55,3,50,1,0
2001,10,9,OK,40,3,0,0,35.43,-99.38,35.53,-99.23,11.5,600,1,0
2001,10,9,OK,40,0,0,0,35,-99.17,35,-99.15,1,50,1,0
2001,10,9,NE,31,0,0,0,41.43,-98.35,41.5,-98.25,7,100,1,0
2001,10,9,OK,40,3,9,0,35.28,-99,35.35,-98.97,6,500,1,0
2001,10,9,NE,31,1,0,0,40.95,-98.07,41.02,-98.13,4,200,1,0
2001,10,9,OK,40,0,0,0,35.57,-99.05,35.57,-99.05,0.1,25,1,0
2001,10,9,NE,31,2,0,0,41.25,-98,41.33,-98.03,5,350,1,0
2001,10,9,NE,31,0,0,0,40.97,-98.03,41.02,-97.98,3.5,100,1,0
2001,10,9,NE,31,0,0,0,41.33,-97.98,41.33,-97.98,0.1,25,1,0
2001,10,9,OK,40,1,0,0,35.42,-98.82,35.42,-98.8,2,200,1,0
2001,10,9,NE,31,1,0,0,40.97,-98,41.08,-97.82,12,400,1,0
2001,10,9,OK,40,3,1,0,35.08,-98.88,35.18,-98.68,13,440,1,0
2001,10,9,OK,40,0,0,0,35.63,-98.92,35.63,-98.92,0.1,25,1,0
2001,10,9,NE,31,3,0,0,41.07,-97.87,41.25,-97.65,18,1500,1,0
2001,10,9,NE,31,0,0,0,41.37,-98.08,41.37,-98.08,0.1,50,1,0
2001,10,9,OK,40,0,0,0,35.5,-98.67,35.5,-98.67,0.5,50,1,0
2001,10,9,OK,40,1,0,0,35.22,-98.57,35.23,-98.55,2,300,1,0
2001,10,9,NE,31,1,0,0,41.28,-97.68,41.33,-97.63,5,400,1,0
2001,10,9,OK,40,0,0,0,35.12,-98.63,35.12,-98.63,0.4,25,1,0
2001,10,9,NE,31,0,0,0,41.42,-97.53,41.42,-97.53,0.3,30,1,0
2001,10,9,OK,40,1,0,0,35.18,-98.4,35.2,-98.38,0.8,50,1,0
2001,10,9,NE,31,0,0,0,42.07,-99.38,42.08,-99.38,0.5,50,1,0
2001,10,9,OK,40,1,0,0,35.22,-98.33,35.22,-98.32,2,440,1,0
2001,10,9,OK,40,0,0,0,35.25,-98.27,35.25,-98.23,1.5,580,1,0
2001,10,9,OK,40,1,0,0,35.27,-98.27,35.28,-98.25,1.5,850,1,0
2001,11,14,TX,48,0,0,0,33.6,-102.1,33.6,-102.1,0.1,20,1,0
2001,11,15,TX,48,0,0,0,28.4,-97.75,28.4,-97.75,0.3,100,1,0
2001,11,15,TX,48,0,0,0,29.78,-98.82,29.83,-98.8,1.2,50,1,0
2001,11,15,TX,48,0,2,0,29.78,-98.8,29.83,-98.73,4,200,1,0
2001,11,15,TX,48,0,0,0,30.2,-98.3,30.23,-98.27,3,50,1,0
2001,11,15,TX,48,0,1,0,30.1,-98.27,30.12,-98.25,2,100,1,0
2001,11,15,TX,48,0,0,0,29.98,-98.03,30.02,-98.03,2,50,1,0
2001,11,15,TX,48,0,0,0,28.88,-97.93,28.88,-97.93,0.1,20,1,0
2001,11,15,TX,48,1,0,0,28.88,-98.07,28.93,-98.03,2.5,200,1,0
2001,11,15,TX,48,1,0,0,28.33,-98.12,28.33,-98.12,0.6,200,1,0
2001,11,15,TX,48,1,3,0,30.02,-97.87,30.03,-97.8,3.5,500,1,0
2001,11,15,TX,48,1,3,0,30.02,-97.87,30.03,-97.8,3.5,500,1,0
2001,11,15,TX,48,1,0,0,30.23,-97.75,30.27,-97.73,2.5,800,1,0
2001,11,15,TX,48,0,0,0,28.4,-97.75,28.4,-97.75,0.3,100,1,0
2001,11,15,TX,48,1,0,0,28.4,-97.75,28.4,-97.75,0.2,50,1,0
2001,11,15,TX,48,1,0,0,28.55,-97.9,28.55,-97.9,0.5,200,1,0
2001,11,15,TX,48,0,0,0,30.35,-97.67,30.38,-97.65,2,30,1,0
2001,11,15,TX,48,0,0,0,30.57,-97.37,30.63,-97.33,3.5,30,1,0
2001,11,15,TX,48,1,0,0,30.23,-97.7,30.25,-97.65,3,500,1,0
2001,11,15,TX,48,0,0,0,30.22,-97.68,30.25,-97.63,4.5,50,1,0
2001,11,15,TX,48,0,0,0,30.47,-97.58,30.47,-97.58,0.3,30,1,0
2001,11,15,TX,48,0,0,0,29.7,-98.08,29.7,-98.07,1.1,50,1,0
2001,11,15,TX,48,1,0,0,28.67,-97.38,28.67,-97.38,0.6,300,1,0
2001,11,15,TX,48,0,0,0,28.67,-97.38,28.67,-97.38,0.3,100,1,0
2001,11,23,AR,5,1,0,0,35.32,-93.9,35.4,-93.8,8,150,1,0
2001,11,23,AR,5,2,4,1,35.45,-93.78,35.75,-93.4,31.5,500,1,0
2001,11,23,AR,5,1,0,0,35.47,-93.73,35.53,-93.62,8.8,150,1,0
2001,11,23,AR,5,2,0,0,35.8,-93.35,35.83,-93.27,18.5,200,1,0
2001,11,23,MO,29,2,3,0,36.67,-93.98,36.72,-93.93,4,440,1,0
2001,11,23,AR,5,1,0,0,36.13,-92.93,36.25,-92.85,8,100,1,0
2001,11,23,MO,29,1,0,0,37.05,-93.72,37.08,-93.72,2,200,1,0
2001,11,23,LA,22,1,0,0,32.33,-92.5,32.45,-92.4,9,30,1,0
2001,11,24,LA,22,3,11,3,32.8,-91.88,33.13,-91.52,30,880,2,0
2001,11,24,LA,22,1,0,0,32.8,-91.88,33,-91.67,17,200,2,0
2001,11,24,LA,22,1,0,0,31.55,-92.73,31.63,-92.55,11.5,30,1,0
2001,11,24,AR,5,3,11,3,32.98,-91.65,33.13,-91.52,13,880,2,0
2001,11,24,LA,22,0,0,0,31.85,-92.4,31.9,-92.38,2.9,30,1,0
2001,11,24,AR,5,2,3,0,35.18,-91.88,35.22,-91.78,5.5,880,1,0
2001,11,24,AR,5,1,0,0,33.27,-91.32,33.28,-91.32,1,100,1,0
2001,11,24,LA,22,1,0,0,32,-92.27,32.07,-92.2,5,30,1,0
2001,11,24,MS,28,4,48,0,33.47,-91.1,33.87,-90.72,30.3,880,1,0
2001,11,24,LA,22,2,3,0,31.05,-91.8,31.05,-91.8,1,10,1,0
2001,11,24,MS,28,1,0,0,33.93,-90.65,34.02,-90.55,10,400,1,0
2001,11,24,MS,28,2,33,3,34.15,-90.45,34.67,-90.1,43.5,300,1,0
2001,11,24,MS,28,2,9,0,34.85,-89.83,34.88,-89.82,6,300,1,0
2001,11,24,MS,28,3,5,0,33.23,-90.63,33.28,-90.58,5,400,1,0
2001,11,24,MS,28,0,0,0,32.32,-90.43,32.32,-90.43,0.2,50,1,0
2001,11,24,MS,28,0,0,0,32.43,-90.25,32.43,-90.25,0.3,50,1,0
2001,11,24,MS,28,4,21,2,32.43,-90.2,32.57,-90.05,11.5,880,1,0
2001,11,24,LA,22,0,0,0,32.25,-91.2,32.25,-91.2,0.5,50,1,0
2001,11,24,MS,28,1,0,0,32.9,-89.7,32.9,-89.7,0.2,50,1,0
2001,11,24,KY,21,2,4,0,36.5,-88.45,36.65,-88.37,11.5,300,1,0
2001,11,24,MS,28,0,0,0,33.42,-88.9,33.42,-88.9,0.1,50,1,0
2001,11,24,MS,28,1,0,0,33.15,-88.35,33.23,-88.25,8,50,1,0
2001,11,24,AL,1,3,1,2,33.53,-88.05,33.87,-87.53,38.9,300,1,0
2001,11,24,AL,1,0,0,0,33,-87.6,33,-87.62,0.2,50,1,0
2001,11,24,MS,28,0,0,0,32.17,-88.58,32.18,-88.58,0.5,50,1,0
2001,11,24,AL,1,2,13,0,34.22,-87.63,34.23,-87.6,1.9,70,1,0
2001,11,24,AL,1,1,0,0,33.35,-87.68,33.38,-87.67,2,75,1,0
2001,11,24,AL,1,0,0,0,32.08,-88.22,32.08,-88.22,0.1,20,1,0
2001,11,24,MS,28,0,0,0,32.13,-88.8,32.13,-88.8,0.3,50,1,0
2001,11,24,AL,1,2,2,0,34.55,-87.05,34.62,-87.08,4.9,300,1,0
2001,11,24,AL,1,0,0,0,32.6,-87.68,32.63,-87.65,2.9,75,1,0
2001,11,24,AL,1,0,0,0,31.87,-88.32,31.87,-88.32,0.1,20,1,0
2001,11,24,AL,1,0,0,0,33.28,-87.1,33.28,-87.08,0.2,30,1,0
2001,11,24,AL,1,0,0,0,32.22,-87.9,32.23,-87.9,0.6,50,1,0
2001,11,24,AL,1,1,0,0,34.23,-86.9,34.25,-86.87,2.1,200,1,0
2001,11,24,AL,1,0,0,0,31.9,-88.3,31.9,-88.3,0.1,20,1,0
2001,11,24,AL,1,0,0,0,34.1,-86.88,34.1,-86.87,0.2,50,1,0
2001,11,24,AL,1,4,22,0,33.92,-86.43,34.03,-86.3,10.1,500,1,0
2001,11,24,AL,1,2,1,0,33.65,-86.57,33.77,-86.38,13.4,125,1,0
2001,11,24,AL,1,2,7,0,34.45,-86.52,34.45,-86.52,2,300,1,0
2001,11,24,AL,1,2,0,0,34.5,-86.45,34.55,-86.43,2.6,300,1,0
2001,11,24,AL,1,2,0,0,34.38,-85.92,34.45,-85.82,7.1,100,1,0
2001,11,24,AL,1,2,4,2,34.25,-85.77,34.33,-85.68,8.2,200,1,0
2001,11,24,GA,13,1,0,0,34.65,-85.5,34.67,-85.52,1.5,528,1,0
2001,11,24,AL,1,2,2,0,33.58,-86.28,33.62,-86.23,4.5,100,1,0
2001,11,24,AL,1,2,15,0,33.17,-86.32,33.2,-86.28,3.1,400,1,0
2001,11,24,AL,1,1,0,0,32.48,-86.58,32.63,-86.52,9.8,50,1,0
2001,11,24,AL,1,2,0,0,33.27,-86.15,33.37,-86.02,9.1,200,1,0
2001,11,24,AL,1,1,5,0,33.73,-85.88,33.82,-85.8,7.7,250,1,0
2001,11,24,AL,1,0,0,0,31.43,-86.97,31.43,-86.97,0.1,20,1,0
2001,11,24,AL,1,0,0,0,31.63,-86.75,31.63,-86.75,3,100,1,0
2001,11,24,AL,1,1,0,0,33.37,-85.7,33.42,-85.62,6.1,300,1,0
2001,11,24,AL,1,1,3,0,31.53,-86.72,31.53,-86.72,6,150,1,0
2001,11,24,AL,1,0,0,0,31.55,-86.83,31.55,-86.83,0.1,20,1,0
2001,11,24,IN,18,1,0,0,39.45,-85.78,39.67,-85.65,16,100,1,0
2001,11,24,AL,1,0,0,0,31.12,-87.07,31.12,-87.07,0.1,20,1,0
2001,11,24,AL,1,0,0,0,31.35,-86.55,31.35,-86.55,0.1,20,1,0
2001,11,24,AL,1,0,0,0,31.45,-86.33,31.45,-86.33,0.2,60,1,0
2001,11,24,AL,1,0,0,0,31.88,-86.12,31.88,-86.12,0.2,50,1,0
2001,11,24,AL,1,1,0,0,31.63,-85.95,31.7,-85.82,11.8,75,1,0
2001,11,25,AL,1,1,25,0,31.28,-85.73,31.32,-85.7,2,100,1,0
2001,11,25,AL,1,1,2,0,31.4,-85.58,31.4,-85.58,0.1,100,1,0
2001,11,26,TX,48,0,0,0,30.05,-94.88,30.05,-94.88,0.2,15,1,0
2001,11,26,LA,22,1,0,0,32.53,-92.53,32.62,-92.45,7.1,40,1,0
2001,11,26,AR,5,1,0,0,34.02,-92.9,34.03,-92.9,1.4,75,1,0
2001,11,26,LA,22,1,0,0,32.6,-92.42,32.7,-92.3,8.7,40,1,0
2001,11,26,LA,22,1,0,0,32.43,-92.98,32.53,-92.78,13.7,30,1,0
2001,11,26,MS,28,1,0,0,33.68,-90.05,33.8,-89.87,12,50,1,0
2001,11,26,LA,22,1,0,0,32.82,-93.32,33,-93.08,17,40,1,0
2001,11,26,AR,5,1,0,0,33.27,-92.58,33.33,-92.58,3.9,30,1,0
2001,11,26,AR,5,2,0,0,33.58,-92.22,33.78,-91.98,19.8,200,1,0
2001,11,26,AR,5,2,0,0,33.85,-91.95,33.95,-91.85,10.5,150,1,0
2001,11,26,TN,47,3,12,2,36.25,-88.25,36.28,-88.23,5,200,1,0
2001,11,26,LA,22,2,0,0,31.88,-93.18,31.95,-93.02,15.2,100,1,0
2001,11,27,LA,22,1,0,0,31.9,-93.13,31.92,-93.1,2.7,30,1,0
